SSID,BSSID,PHY,CHANNEL,FREQUENCY,RSSI(dBm),SNR(dB)
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-81,11
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-81,11
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-81,11
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-81,11
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,0,92
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-79,13
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-79,13
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,8
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,12
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-82,10
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,0,92
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-82,10
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,8
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-76,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,17
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-82,10
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,3,2422,-88,4
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,18
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,9
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,8
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-76,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,8
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-76,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,12
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-82,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,17
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-81,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,10
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-82,9
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,3,2422,-89,2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,10
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,7
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,17
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-80,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,3,2422,-91,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-87,4
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,10
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-87,4
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-86,5
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-87,4
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-85,6
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,17
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-85,6
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,8
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,7
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,17
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,7
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,17
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,0,91
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-76,15
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-82,9
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,8
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,8
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,17
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-85,6
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,7
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-76,15
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-85,6
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,17
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,10
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-85,6
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,17
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,7
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,17
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,10
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,7
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,7
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,8
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,17
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,6
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,5
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,14
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-82,7
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,6
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,5
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,6
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,5
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,14
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-85,4
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,6
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-86,3
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,14
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,0,89
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,0,89
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,0,89
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,14
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-83,6
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,0,89
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-80,9
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-85,4
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-82,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-85,4
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,5
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-84,5
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,8
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,8
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-81,8
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-81,8
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-81,9
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-77,13
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,3,2422,-91,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-82,8
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-79,11
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,3,2422,-91,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-76,14
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-83,7
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,3,2422,-91,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,0,90
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-79,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-75,15
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-81,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-73,17
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-75,15
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,11
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,3,2422,-90,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-73,17
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-79,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-75,15
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,3,2422,-90,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-73,17
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-76,14
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,11
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,3,2422,-87,3
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,3,2422,-90,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,0,90
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-76,14
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,11
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-77,13
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,11
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-75,15
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-79,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-77,13
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-80,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,0,90
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-77,13
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-80,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,16
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-81,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-76,14
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,11
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-78,12
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,11
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-78,12
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-81,9
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,0,90
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,0,90
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-80,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,11
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-78,12
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-79,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-80,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-79,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,10
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,3,2422,-87,2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-77,12
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-78,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-80,9
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,3,2422,-89,0
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-73,16
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-73,16
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-77,12
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-79,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-73,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-79,10
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,10
VODAFONE_WIFI_108-03999,44:13:d0:f1:ef:f7,802.11b,3,2422,-87,2
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,3,2422,-90,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
my-home:),f8:aa:3f:6d:02:b6,802.11b,3,2422,-78,11
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-78,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-79,10
Mpougatsa me turi,f4:f2:6d:4a:11:04,802.11b,3,2422,-91,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,3,2422,-74,15
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,3,2422,-78,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,3,2422,-80,9
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,4,2427,-75,14
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,4,2427,-81,8
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,4,2427,-82,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,4,2427,-82,7
OPAP_KOUTSORINAKIS,48:3e:5e:f0:2c:26,802.11b,4,2427,-90,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,4,2427,-75,14
my-home:),f8:aa:3f:6d:02:b6,802.11b,4,2427,0,89
OPAP_KOUTSORINAKIS,48:3e:5e:f0:2c:26,802.11b,4,2427,0,89
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,4,2427,-73,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,4,2427,-79,10
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,4,2427,-72,17
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,4,2427,-82,7
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,4,2427,-87,2
OPAP_KOUTSORINAKIS,48:3e:5e:f0:2c:26,802.11b,4,2427,-90,-1
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,4,2427,-73,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,4,2427,0,89
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,4,2427,0,89
my-home:),f8:aa:3f:6d:02:b6,802.11b,4,2427,-73,16
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,4,2427,-78,11
VODAFONE_H268Q-7234,e0:b6:68:52:05:91,802.11b,4,2427,-87,2
my-home:),f8:aa:3f:6d:02:b6,802.11b,4,2427,0,89
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,4,2427,-79,10
OPAP_KOUTSORINAKIS,48:3e:5e:f0:2c:26,802.11b,4,2427,-91,-2
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,4,2427,-73,16
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,4,2427,0,89
my-home:),f8:aa:3f:6d:02:b6,802.11b,4,2427,-72,17
WIND_2.4G_BE0B81,88:ac:c0:be:0b:81,802.11b,4,2427,-76,13
COSMOTE-833139,6a:9b:4a:d3:35:b2,802.11b,4,2427,-73,16
